rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7294791737001358,0.719911939716385,0.7668342692146665,0.0020039693998016752,2.198023172335716,0.8774787161477219
8,0.7166006282352986,0.7143788669693394,0.717905583700771,0.00315722542343579,2.185222762351662,0.8679143208925986
23,0.6619086094679898,0.5926104708427127,0.7110028027337142,0.0011907549747408003,2.7200602230486073,0.8654267138900655
42,0.7379905735500522,0.7414368976842219,0.766606052852975,0.0018801113916553204,1.878011368994919,0.8782705528974791
69,0.8017229227786652,0.8170995370409311,0.817804277219944,0.0010946874462056365,1.5623928904320774,0.9063105449882974
88,0.7545115821255559,0.7133681864560836,0.7994430256202428,0.0015714932445356857,1.7969733199426046,0.8955828699343934
