rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7786206235386616,0.7843543005204672,0.7994421532133803,0.00018652329768467673,1.643389938318616,0.9023049597049863
8,0.7293868905345406,0.7279930710281337,0.7652653594144471,0.002251223269345237,2.0937021799280933,0.8797004150371373
23,0.7567019383988769,0.7126666879106419,0.7981949130837187,0.0010381508818958867,1.9388833261823073,0.9033872708170322
42,0.6951136476116986,0.6685580693075244,0.7495001281872566,0.0015555814346933613,2.267849625729333,0.8658229631842472
69,0.7792626448203643,0.7867894922958516,0.8242238482085972,0.0017421678847303161,1.4767186475723877,0.9083986492599223
88,0.6509511762798019,0.606762838163164,0.7190574634184829,0.0008026315478395355,2.7008279597913645,0.8876764025495677
