rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.5898217008483722,0.6031802476292685,2.000158203093407,0.8073235991066453
8,0.5898217008483722,0.5961815245679936,2.0354350592946315,0.8053912923259184
23,0.5963266477917976,0.6438068080888928,2.005144114762335,0.8196871710304532
42,0.6695214226914044,0.5726615541486024,3.1835262906864448,0.8276871692538125
69,0.6695214226914044,0.5785408988689449,3.139727169238505,0.8305833764699353
88,0.5963266477917976,0.6461546785652605,1.9919270775622306,0.821585492799558
