rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.6908997606298508,0.6709410981700377,2.325597543107479,0.8295571354952865
8,0.6604483154054837,0.6613518332502457,0.7100658931776949,1.974341037245673,0.8455271545233265
23,0.7074245793012701,0.692849760140391,0.7113004127142006,2.070010635551172,0.863029579906853
42,0.6958019319699476,0.6899512119282935,0.6839892329797438,2.2380714993819777,0.8309261741609664
69,0.7178504490075761,0.7186763265539894,0.6945911004508654,1.9577814854990863,0.8467995428253591
88,0.644724475938339,0.6294981673900264,0.6721218916862548,2.3834195945792733,0.8380456334614719
