rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6663517112053623,2.0239922982515353,0.8596713070817471
8,0.6927164177618034,0.6655809003551604,2.0286682257974356,0.8584432683801831
23,0.8470547453060171,0.7940089390053556,1.155686442613317,0.9208015568203984
42,0.8470547453060171,0.7923825467156865,1.1648111080743597,0.9229597896078979
69,0.5608559335659551,0.644836928148141,1.9776202928458666,0.8714006539176223
88,0.6927164177618034,0.6644288611403107,2.035656778043764,0.8595782749935136
