rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7462107318499498,0.6392442146886972,2.549612738984053,"(array([0.8228649875974146], dtype=object), 0.0)"
8,0.6604483154054837,0.6382397798527091,0.7275572495916488,1.8552315501154655,"(array([0.8535148986041101], dtype=object), 0.0)"
23,0.7074245793012701,0.7196947353644279,0.7718299126281482,1.6360068679516457,"(array([0.8799960620060067], dtype=object), 0.0)"
42,0.6958019319699476,0.6918683320765573,0.7392351290182988,1.8468055101007201,"(array([0.8610129482003277], dtype=object), 0.0)"
69,0.7178504490075761,0.7257628134097718,0.7521253259861824,1.588966294776555,"(array([0.8682059394609657], dtype=object), 0.0)"
88,0.644724475938339,0.6701717871839208,0.7195837606928468,2.038408611176196,"(array([0.8487565269759498], dtype=object), 0.0)"
