rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.69474202849377,0.6958116531862085,0.7438905099423181,2.150956872647104,"(array([0.8656589800747462], dtype=object), 1.399256464393562e-56)"
8,0.7269483321801482,0.733092467687068,0.7840747366848348,1.71468129127679,"(array([0.8857020184194826], dtype=object), 7.357111326467895e-55)"
23,0.6722934085289531,0.6581482691999299,0.7049754112464899,2.729381341351712,"(array([0.8498703051522706], dtype=object), 2.1229811679119804e-51)"
42,0.8103850137605264,0.8317289756102882,0.8282224960339747,1.470025100035853,"(array([0.9105461914676708], dtype=object), 4.897030035993442e-64)"
69,0.7216313128914411,0.7087880469585787,0.7618689474488984,1.994899781077747,"(array([0.8747319078962382], dtype=object), 1.2553807093690843e-50)"
88,0.6522208922273646,0.6575555202598975,0.7071519582240066,2.672350138760233,"(array([0.8467429315700499], dtype=object), 5.151476207111766e-49)"
