rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7696015557711375,0.792100019170237,1.285364340923826,0.8932587700585624
8,0.7736942497208321,0.7647042713730087,1.5358973917320058,0.8787319518099601
23,0.7761875821781954,0.7702190855654961,1.3112290281130832,0.8800049777297406
42,0.8138434995826415,0.7957435585692643,1.3762529376050612,0.898864129171194
69,0.7962405462064756,0.7927100942594011,1.282407159901865,0.8927428197370234
88,0.7993264250835845,0.7925723539533368,1.2109771891795893,0.8906388146697339
