rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.5724810219981967,2.5934349070335294,0.8595181218117328
8,0.6927164177618034,0.5601855923736015,2.6680219967913668,0.8589762677474692
23,0.8470547453060171,0.7379005995537611,1.4704750888227736,0.9271748852784626
42,0.8470547453060171,0.7219999151630221,1.559683840357522,0.9283112382323111
69,0.5608559335659551,0.6755859742352555,1.8064033439371285,0.8801323550792095
88,0.6927164177618034,0.5856720120042933,2.5134151284963604,0.8606851156600511
