rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7584372248466792,0.7711223532205762,0.7486604980195362,2.171478243882491,"(array([0.8708660083201816], dtype=object), 6.90583140935757e-120)"
8,0.7484077708503973,0.7578407759057383,0.7423056841431788,2.157476142396669,"(array([0.86750383018081], dtype=object), 1.1956180475438537e-113)"
23,0.7793416986847579,0.783693619634198,0.7716368579358039,2.1395149902850275,"(array([0.8864845167112971], dtype=object), 1.4750358799205678e-128)"
42,0.7249619567006262,0.7386227207310072,0.7661372129764924,1.9669313413402043,"(array([0.8753969978330852], dtype=object), 7.57722353984758e-113)"
69,0.7640548008110708,0.7644622749677003,0.8048593104725381,1.7500143376494683,"(array([0.9017839438163916], dtype=object), 5.007012319492763e-131)"
88,0.709148327431101,0.7184816992862749,0.7072781585945105,2.7563550329257804,"(array([0.8484059537989415], dtype=object), 4.864173478902802e-102)"
